value_en	description_en	codesystem	code	description_code
SureSelectXT2 Custom 1kb-499kb,480, Auto by Agilent Technologies	SureSelectXT2 Custom 1kb-499kb,480, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 1kb-499kb,480,Au,RO by Agilent Technologies	SureSelectXT2 Custom 1kb-499kb,480,Au,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 1kb-499kb,96, Auto by Agilent Technologies	SureSelectXT2 Custom 1kb-499kb,96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 1kb-499kb,96,Aut,RO by Agilent Technologies	SureSelectXT2 Custom 1kb-499kb,96,Aut,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 3-5.9Mb, 16 by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 3-5.9Mb, 16, RO by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 16, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 3-5.9Mb, 480 by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 3-5.9Mb, 480, Auto by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 480, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 3-5.9Mb, 480, RO by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 480, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 3-5.9Mb, 96 by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 3-5.9Mb, 96, Auto by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT HumanAllExon V5 Plus, 96 by Agilent Technologies	SureSelectXT HumanAllExon V5 Plus, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT HumanAllExon V5+UTRs, 16 by Agilent Technologies	SureSelectXT HumanAllExon V5+UTRs, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT HumanAllExon V5+UTRs, 96 by Agilent Technologies	SureSelectXT HumanAllExon V5+UTRs, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Index Set ILM, 96 by Agilent Technologies	SureSelectXT Index Set ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Methyl Reagent kit, HSQ,16 by Agilent Technologies	SureSelectXT Methyl Reagent kit, HSQ,16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Methyl Reagent kit, HSQ,96 by Agilent Technologies	SureSelectXT Methyl Reagent kit, HSQ,96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Methyl Reagent kit,HSQ,480 by Agilent Technologies	SureSelectXT Methyl Reagent kit,HSQ,480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Mouse All Exon, 16 by Agilent Technologies	SureSelectXT Mouse All Exon, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Mouse All Exon, 480 samples by Agilent Technologies	SureSelectXT Mouse All Exon, 480 samples by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Mouse All Exon, 96 by Agilent Technologies	SureSelectXT Mouse All Exon, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Mouse All Exon, 96, Auto by Agilent Technologies	SureSelectXT Mouse All Exon, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT RNA Reagent Kit, ILM, 96 by Agilent Technologies	SureSelectXT RNA Reagent Kit, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT RNA Reagent kit, ILM, 16 by Agilent Technologies	SureSelectXT RNA Reagent kit, ILM, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Reagent Kit, HSQ, 480,Auto by Agilent Technologies	SureSelectXT Reagent Kit, HSQ, 480,Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Reagent Kit, MSQ, 480,Auto by Agilent Technologies	SureSelectXT Reagent Kit, MSQ, 480,Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Reagent kit, HSQ, 16 by Agilent Technologies	SureSelectXT Reagent kit, HSQ, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Reagent kit, HSQ, 96 by Agilent Technologies	SureSelectXT Reagent kit, HSQ, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Reagent kit, MSQ, 16 by Agilent Technologies	SureSelectXT Reagent kit, MSQ, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Reagent kit, MSQ, 480 by Agilent Technologies	SureSelectXT Reagent kit, MSQ, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Reagent kit, MSQ, 96 by Agilent Technologies	SureSelectXT Reagent kit, MSQ, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Reagent kit, MSQ, 96, Auto by Agilent Technologies	SureSelectXT Reagent kit, MSQ, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT X-Chromosome, 16 by Agilent Technologies	SureSelectXT X-Chromosome, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT X-Chromosome, 480 samples.  by Agilent Technologies	SureSelectXT X-Chromosome, 480 samples.  by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT X-Chromosome, 96 samples. A by Agilent Technologies	SureSelectXT X-Chromosome, 96 samples. A by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 0.5-2.9Mb, 16 by Agilent Technologies	SureSelectXT2 Custom 0.5-2.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 0.5-2.9Mb, 16, RO by Agilent Technologies	SureSelectXT2 Custom 0.5-2.9Mb, 16, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 0.5-2.9Mb, 480 by Agilent Technologies	SureSelectXT2 Custom 0.5-2.9Mb, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 0.5-2.9Mb, 480,Auto by Agilent Technologies	SureSelectXT2 Custom 0.5-2.9Mb, 480,Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT2 Custom 0.5-2.9Mb, 96 by Agilent Technologies	SureSelectXT2 Custom 0.5-2.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 6-11.9Mb, 480 by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 6-11.9Mb, 480, Auto by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 480, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 6-11.9Mb, 480, RO by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 480, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 6-11.9Mb, 96 by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 6-11.9Mb, 96, Auto by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 6-11.9Mb, 96, RO by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 96, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 6-11.9Mb,480,Auto,RO by Agilent Technologies	SureSelectXT Custom 6-11.9Mb,480,Auto,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 6-11.9Mb,96,Auto,RO by Agilent Technologies	SureSelectXT Custom 6-11.9Mb,96,Auto,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT DNA Kinome, 16 samples. Add by Agilent Technologies	SureSelectXT DNA Kinome, 16 samples. Add by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT DNA Kinome, 480 samples wit by Agilent Technologies	SureSelectXT DNA Kinome, 480 samples wit by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT DNA Kinome, 480 samples. Ad by Agilent Technologies	SureSelectXT DNA Kinome, 480 samples. Ad by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT DNA Kinome, 96 samples with by Agilent Technologies	SureSelectXT DNA Kinome, 96 samples with by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT DNA Kinome, 96 samples. Add by Agilent Technologies	SureSelectXT DNA Kinome, 96 samples. Add by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Hu.AllExon V5 Plus, 96,auto by Agilent Technologies	SureSelectXT Hu.AllExon V5 Plus, 96,auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Human All Exon 50Mb, 96 sam by Agilent Technologies	SureSelectXT Human All Exon 50Mb, 96 sam by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Human All Exon V4+UTRs, 96  by Agilent Technologies	SureSelectXT Human All Exon V4+UTRs, 96  by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Human All Exon V4, 96 sampl by Agilent Technologies	SureSelectXT Human All Exon V4, 96 sampl by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Human All Exon V5, 16 by Agilent Technologies	SureSelectXT Human All Exon V5, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Human All Exon V5, 96 by Agilent Technologies	SureSelectXT Human All Exon V5, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Human Methyl-Seq, 16 by Agilent Technologies	SureSelectXT Human Methyl-Seq, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Human Methyl-Seq, 480 by Agilent Technologies	SureSelectXT Human Methyl-Seq, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Human Methyl-Seq, 96 by Agilent Technologies	SureSelectXT Human Methyl-Seq, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT HumanAllExon V4+UTRs, 16 by Agilent Technologies	SureSelectXT HumanAllExon V4+UTRs, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT HumanAllExon V4+UTRs, 480 by Agilent Technologies	SureSelectXT HumanAllExon V4+UTRs, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT HumanAllExon V4+UTRs, 96 by Agilent Technologies	SureSelectXT HumanAllExon V4+UTRs, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT HumanAllExon V4, 16 by Agilent Technologies	SureSelectXT HumanAllExon V4, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT HumanAllExon V4, 480 by Agilent Technologies	SureSelectXT HumanAllExon V4, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT HumanAllExon V4, 96 by Agilent Technologies	SureSelectXT HumanAllExon V4, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT HumanAllExon V5 Plus, 16 by Agilent Technologies	SureSelectXT HumanAllExon V5 Plus, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 12-24Mb, 480 by Agilent Technologies	SureSelectXT Custom 12-24Mb, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 12-24Mb, 480, Auto by Agilent Technologies	SureSelectXT Custom 12-24Mb, 480, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 12-24Mb, 480, RO by Agilent Technologies	SureSelectXT Custom 12-24Mb, 480, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 12-24Mb, 96 by Agilent Technologies	SureSelectXT Custom 12-24Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 12-24Mb, 96, Auto by Agilent Technologies	SureSelectXT Custom 12-24Mb, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 12-24Mb, 96, RO by Agilent Technologies	SureSelectXT Custom 12-24Mb, 96, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 12-24Mb,480,Auto,RO by Agilent Technologies	SureSelectXT Custom 12-24Mb,480,Auto,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 12-24Mb,96,Auto,RO by Agilent Technologies	SureSelectXT Custom 12-24Mb,96,Auto,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 1Kb-499kb, 16 by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 1Kb-499kb, 16, RO by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 16, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 1Kb-499kb, 480 by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 1Kb-499kb, 480, Auto by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 480, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 1Kb-499kb, 480, RO by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 480, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 1Kb-499kb, 96 by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 1Kb-499kb, 96, Auto by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 1Kb-499kb, 96, RO by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 96, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 1Kb-499kb,480,Aut,RO by Agilent Technologies	SureSelectXT Custom 1Kb-499kb,480,Aut,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 1Kb-499kb,96,Auto,RO by Agilent Technologies	SureSelectXT Custom 1Kb-499kb,96,Auto,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 3-5.9Mb, 16 by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 3-5.9Mb, 16, RO by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 16, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 3-5.9Mb, 480 by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 3-5.9Mb, 480, Auto by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 480, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 3-5.9Mb, 480, RO by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 480, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 3-5.9Mb, 96 by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 3-5.9Mb, 96, Aut, RO by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 96, Aut, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 3-5.9Mb, 96, Auto by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 3-5.9Mb, 96, RO by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 96, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 3-5.9Mb,480,Auto,RO by Agilent Technologies	SureSelectXT Custom 3-5.9Mb,480,Auto,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 6-11.9Mb, 16 by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 6-11.9Mb, 16, RO by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 16, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect XT Human All Exon V4, 480 sam by Agilent Technologies	SureSelect XT Human All Exon V4, 480 sam by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect XT RNA Direct 16 rxns by Agilent Technologies	SureSelect XT RNA Direct 16 rxns by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect XT RNA Direct 96 rxns by Agilent Technologies	SureSelect XT RNA Direct 96 rxns by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect XT Reagent kit, HSQ, 480 by Agilent Technologies	SureSelect XT Reagent kit, HSQ, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect XT Reagent kit, HSQ, 96, Auto by Agilent Technologies	SureSelect XT Reagent kit, HSQ, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectQXT Library Prep Kit NSQ, 16 by Agilent Technologies	SureSelectQXT Library Prep Kit NSQ, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectQXT Library Prep Kit NSQ, 96 by Agilent Technologies	SureSelectQXT Library Prep Kit NSQ, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectQXT Library Prep Kit, ILM, 16 by Agilent Technologies	SureSelectQXT Library Prep Kit, ILM, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectQXT Library Prep Kit, ILM, 96 by Agilent Technologies	SureSelectQXT Library Prep Kit, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectQXT Reagent Kit NSQ, 16 by Agilent Technologies	SureSelectQXT Reagent Kit NSQ, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectQXT Reagent Kit NSQ, 96 by Agilent Technologies	SureSelectQXT Reagent Kit NSQ, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectQXT Reagent Kit, ILM, 16 by Agilent Technologies	SureSelectQXT Reagent Kit, ILM, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectQXT Reagent Kit, ILM, 96 by Agilent Technologies	SureSelectQXT Reagent Kit, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Bovine All Exon, 16 by Agilent Technologies	SureSelectXT Bovine All Exon, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Bovine All Exon, 480 by Agilent Technologies	SureSelectXT Bovine All Exon, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Bovine All Exon, 480, Auto by Agilent Technologies	SureSelectXT Bovine All Exon, 480, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Bovine All Exon, 96 by Agilent Technologies	SureSelectXT Bovine All Exon, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Bovine All Exon, 96, Auto by Agilent Technologies	SureSelectXT Bovine All Exon, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 0.5-2.9Mb, 16 by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 0.5-2.9Mb, 16, RO by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 16, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 0.5-2.9Mb, 480 by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 0.5-2.9Mb, 480, Auto by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 480, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 0.5-2.9Mb, 96 by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 0.5-2.9Mb, 96, Auto by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 96, Auto by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 0.5-2.9Mb, 96, RO by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 96, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 0.5-2.9Mb,480,Aut,RO by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb,480,Aut,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 0.5-2.9Mb,480,RO by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb,480,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 0.5-2.9Mb,96,Auto,RO by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb,96,Auto,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 12-24Mb, 16 by Agilent Technologies	SureSelectXT Custom 12-24Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelectXT Custom 12-24Mb, 16, RO by Agilent Technologies	SureSelectXT Custom 12-24Mb, 16, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 97-192+1-499 kb,96rxn by Agilent Technologies	SSel XT Low Input 97-192+1-499 kb,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 97-192+12-24 Mb,96rxn by Agilent Technologies	SSel XT Low Input 97-192+12-24 Mb,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 97-192+3-5.9 Mb,96rxn by Agilent Technologies	SSel XT Low Input 97-192+3-5.9 Mb,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 97-192+6-11.9 Mb,96rxn by Agilent Technologies	SSel XT Low Input 97-192+6-11.9 Mb,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 97-192+CCP,96rxn by Agilent Technologies	SSel XT Low Input 97-192+CCP,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 97-192+CREv2,96rxn by Agilent Technologies	SSel XT Low Input 97-192+CREv2,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SSel XT Low Input 97-192+V6,96rxn by Agilent Technologies	SSel XT Low Input 97-192+V6,96rxn by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 0.5-2.9Mb, 480 by Agilent Technologies	SureSelect RNA 0.5-2.9Mb, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 0.5-2.9Mb, 96 by Agilent Technologies	SureSelect RNA 0.5-2.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 0.5-2.9Mb, 96, RO by Agilent Technologies	SureSelect RNA 0.5-2.9Mb, 96, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 0.5-2.9Mb,16 by Agilent Technologies	SureSelect RNA 0.5-2.9Mb,16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 0.5-2.9Mb,16,RO by Agilent Technologies	SureSelect RNA 0.5-2.9Mb,16,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 0.5-2.9Mb,480,RO by Agilent Technologies	SureSelect RNA 0.5-2.9Mb,480,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 1Kb-499kb, 16 by Agilent Technologies	SureSelect RNA 1Kb-499kb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 1Kb-499kb, 480 by Agilent Technologies	SureSelect RNA 1Kb-499kb, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 1Kb-499kb, 96 by Agilent Technologies	SureSelect RNA 1Kb-499kb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 1Kb-499kb,16,RO by Agilent Technologies	SureSelect RNA 1Kb-499kb,16,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 1Kb-499kb,480,RO by Agilent Technologies	SureSelect RNA 1Kb-499kb,480,RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 1Kb-499kb,96, RO by Agilent Technologies	SureSelect RNA 1Kb-499kb,96, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 3-5.9Mb, 16 by Agilent Technologies	SureSelect RNA 3-5.9Mb, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 3-5.9Mb, 16, RO by Agilent Technologies	SureSelect RNA 3-5.9Mb, 16, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 3-5.9Mb, 480 by Agilent Technologies	SureSelect RNA 3-5.9Mb, 480 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 3-5.9Mb, 480, RO by Agilent Technologies	SureSelect RNA 3-5.9Mb, 480, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 3-5.9Mb, 96 by Agilent Technologies	SureSelect RNA 3-5.9Mb, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect RNA 3-5.9Mb, 96, RO by Agilent Technologies	SureSelect RNA 3-5.9Mb, 96, RO by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect SS RNA Library Prep, ILM, 16 by Agilent Technologies	SureSelect SS RNA Library Prep, ILM, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect SS RNA Library Prep, ILM, 96 by Agilent Technologies	SureSelect SS RNA Library Prep, ILM, 96 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
SureSelect TE Reagent Kit, PTN, 16 by Agilent Technologies	SureSelect TE Reagent Kit, PTN, 16 by Agilent Technologies	biocompare.com	na	biocompare.com, May 2020
